id,created_at,updated_at,uuid,ticket_system_id,gender,city,state,company_segment,position,position_level
334,2025-01-16 14:37:06+00,2025-07-01 18:23:18.942+00,1672a54e-a909-4880-a868-dd71f931d34f,14070029,F,Joinville,Santa Catarina,,Desenvolvedor(a) front-end,Junior
335,2025-01-16 15:02:06+00,2025-01-16 15:02:06+00,a4f6fc03-aa0e-4932-a461-bc733867a6b0,18871825,M,Florianópolis,Santa Catarina,,Engenheiro(a) de Dados,Pleno
336,2025-01-16 15:02:06+00,2025-01-16 15:02:06+00,fadd4b6b-0a4c-4152-9843-a7351a929c42,19024595,M,Florianópolis,Santa Catarina,,Desenvolvedor(a) back-end,Pleno
337,2025-01-16 15:07:01+00,2025-01-16 15:07:01+00,669a5f2a-67bd-49a8-adda-63169aa2d472,19024660,M,São José,Santa Catarina,,,
338,2025-01-16 15:12:01+00,2025-01-16 15:12:01+00,7fc92110-d1ac-4279-b79b-a97b3c515913,15049857,M,Florianópolis,Santa Catarina,,,
339,2025-01-16 15:47:06+00,2025-01-16 15:47:06+00,ab9251fd-fc36-4f9f-9d4b-c4daff27fd95,16427797,M,Florianópolis,Santa Catarina,,,
340,2025-01-16 17:07:06+00,2025-01-16 17:07:06+00,9b66c571-61b0-4d7b-ad52-7799ecfeb074,14607135,M,Joinville,Santa Catarina,,,
341,2025-01-16 17:57:07+00,2025-07-18 13:31:16.344+00,23afb6b5-3575-48fb-847e-bb10b510bfe4,4274447,M,Imperatriz,Maranhão,Startup,Analista de dados / business,Pleno
342,2025-01-16 21:32:05+00,2025-01-16 21:32:05+00,214b48e6-1ab6-4bc5-a430-6ff5773263a9,15026258,M,Florianópolis,Santa Catarina,,Tech lead,Pleno
343,2025-01-16 23:47:06+00,2025-01-16 23:47:06+00,512276d7-7440-477a-ba20-64d377b38f61,19027907,F,Florianópolis,Santa Catarina,,Estudante,
344,2025-01-16 23:47:06+00,2025-01-16 23:47:06+00,64c9b65e-e19b-409c-95fe-2ca64e2558c9,19027908,F,,,,,
345,2025-01-17 12:02:06+00,2025-07-03 14:25:10.618+00,3af24b6d-f6ca-4ab0-b646-02a77af37dae,19030090,M,Brusque,Santa Catarina,Freelancer/Autônomo,Desenvolvedor(a) full-stack,Sênior
346,2025-01-17 18:37:05+00,2025-01-17 18:37:05+00,6508c693-f9e9-4d00-a67c-a2c7dc125e6c,14869981,F,Blumenau,Santa Catarina,,,
347,2025-01-18 01:12:06+00,2025-01-18 01:12:06+00,72120406-6a76-4906-906c-b23a464f5683,189135,M,Joinville,Santa Catarina,,,
348,2025-01-18 01:27:06+00,2025-01-18 01:27:06+00,69701576-d3a2-4b83-8f71-cf3ca8e22669,19033969,M,Joinville,Santa Catarina,,Estudante,Junior
349,2025-01-18 23:07:06+00,2025-01-18 23:07:06+00,4b0134d9-d8bb-45c4-bca4-c847f2433bce,19035741,M,Biguaçu,Santa Catarina,,Desenvolvedor(a) full-stack,Estagiário
350,2025-01-19 17:32:07+00,2025-01-19 17:32:07+00,420efed3-01fc-4678-ac40-b47c60d373af,18721222,M,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Junior
351,2025-01-19 19:22:06+00,2025-07-19 02:17:25.733+00,c9790a07-b260-4f05-aa85-12041990b117,19037012,M,Araucária,Paraná,Outros,Desenvolvedor(a) full-stack,Junior
352,2025-01-20 13:45:42+00,2025-01-20 13:45:42+00,723e24b3-5bac-4888-8ebc-7e26e0b5a7ff,7104180,M,Joinville,Santa Catarina,,Outro,Estagiário
353,2025-01-20 13:45:42+00,2025-01-20 13:45:42+00,10af21c8-1332-4654-a5ab-e73c9151782b,16499756,M,Joinville,Santa Catarina,,Tech lead,Sênior
354,2025-01-20 13:45:42+00,2025-01-20 13:45:42+00,8772b79c-9912-4b13-b23e-338c2effc4a1,14070572,M,Joinville,Santa Catarina,,Staff engineer,Staff
355,2025-01-20 13:45:42+00,2025-07-18 13:16:03.07+00,b2799081-26c4-4e4b-b853-538762643910,7200355,M,Joinville,Santa Catarina,,Desenvolvedor(a) front-end,Sênior
356,2025-01-20 13:45:42+00,2025-01-20 13:45:42+00,d62384c5-12f0-47c6-8bf0-76423106a27a,19038735,M,,,,Desenvolvedor(a) back-end,Pleno
357,2025-01-20 13:45:42+00,2025-01-20 13:45:42+00,746b3ff4-06ba-405d-8b8d-795659bc4058,14069949,M,Joinville,Santa Catarina,,Marketing ou vendas,Executivo
358,2025-01-20 16:11:55+00,2025-06-23 19:42:16.444+00,8e113c2f-5fef-466a-8753-81c806aef652,15566983,M,Ourinhos,São Paulo,Outros,Desenvolvedor(a) front-end,Pleno
359,2025-01-20 16:11:55+00,2025-07-02 10:20:52.733+00,270a5008-9610-4242-ac0e-8df5f86c2387,16020472,M,Londrina,Paraná,Software house,Desenvolvedor(a) front-end,Pleno
360,2025-01-20 16:11:55+00,2025-01-20 16:11:55+00,55e33373-25f8-419f-97f0-58425ffb9c51,14070672,M,Joinville,Santa Catarina,,Desenvolvedor(a) front-end,Sênior
361,2025-01-20 16:11:55+00,2025-01-20 16:11:55+00,0bd7620d-49ed-441e-9336-9596040520fe,7089886,M,São Paulo,São Paulo,,Desenvolvedor(a) back-end,Staff
362,2025-01-20 16:11:55+00,2025-07-18 13:07:24.935+00,f96d0194-16d5-4007-8a1b-97b7fac35682,10328219,M,Joinville,Santa Catarina,,Desenvolvedor(a) back-end,Sênior
363,2025-01-20 16:11:55+00,2025-01-20 16:11:55+00,a2ad53bb-bd50-4135-91d8-373ecbbeb8af,16270813,F,Goiânia,Goiás,Startup,Desenvolvedor(a) back-end,Sênior
364,2025-01-20 16:11:55+00,2025-07-03 22:55:06.607+00,8d6eeafa-6792-46b7-aee5-2a13bc4f1264,5966249,M,Londrina,Paraná,Software house,Desenvolvedor(a) back-end,Pleno
365,2025-01-20 19:20:58+00,2025-01-20 19:20:58+00,726159b4-5267-4e8a-9dc6-fdf2bcaa83d2,14070165,M,Joinville,Santa Catarina,,Tech lead,Staff
366,2025-01-20 20:22:06+00,2025-07-18 01:18:33.834+00,9a4838f3-527e-40b7-ae6d-6485130f66f7,15885777,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Sênior
367,2025-01-20 21:22:07+00,2025-01-20 21:22:07+00,4785321c-8e86-4d0d-adf1-1b76567debe6,16258778,M,Florianópolis,Santa Catarina,,,
368,2025-01-20 21:47:06+00,2025-07-17 15:45:06.209+00,d99568ff-e2a7-4ee0-b780-2cf92d0a5a7c,10258268,M,Curitiba,Paraná,,,
369,2025-01-20 23:07:07+00,2025-01-20 23:07:07+00,99bd2768-8c7e-44c5-aa4f-f5f3b8491df7,14070718,M,Joinville,Santa Catarina,,Desenvolvedor(a) back-end,Pleno
370,2025-01-20 23:17:05+00,2025-01-20 23:17:05+00,5d7c3ba4-b530-4cee-8362-4537b17338e4,19042981,M,Joinville,Santa Catarina,,,Não sei dizer
371,2025-01-21 00:47:05+00,2025-01-21 00:47:05+00,8c7e8602-7d47-4f68-8082-7fb3955044aa,19043507,M,Florianópolis,Santa Catarina,,,
372,2025-01-21 03:42:06+00,2025-01-21 03:42:06+00,dcd1786a-956c-4766-9ccf-7d78475443cc,19043973,M,Rio de Janeiro,Rio de Janeiro,,DBA,Sênior
373,2025-01-21 10:07:07+00,2025-07-18 13:00:42.842+00,aa58a45d-d8b4-4cf6-9838-5f310935ade5,16469287,M,Joinville,Santa Catarina,,,
374,2025-01-21 10:12:00+00,2025-01-21 10:12:00+00,d1903cf2-d72c-4cd1-b485-da1ef2c59581,14070695,M,,,,,
375,2025-01-21 11:57:05+00,2025-07-08 17:11:05.644+00,e3486ea9-3bb2-4695-a7d8-00ce96af359a,15059621,M,Chapecó,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Pleno
376,2025-01-21 12:12:06+00,2025-07-18 11:45:05.831+00,1e4fdf9e-4ecd-4d45-b7df-786e1bbb1ffe,16567689,M,Chapecó,Santa Catarina,Outros,Arquiteto(a) de software,Sênior
377,2025-01-21 12:12:06+00,2025-07-16 17:39:42.823+00,96a9cd28-8f6e-4f4b-bf8a-f074cc54ac20,19045354,M,Chapecó,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Junior
378,2025-01-21 12:17:01+00,2025-07-16 13:10:43.014+00,882a1b00-593c-44c7-996d-438baac5bbad,19045399,M,Chapecó,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Pleno
379,2025-01-21 12:22:02+00,2025-07-16 16:38:52.44+00,59d91659-c598-4daf-891f-f661ec92d55c,19045464,M,Chapecó,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Junior
380,2025-01-21 12:22:02+00,2025-01-21 12:22:02+00,947239b6-a552-4cfc-a86f-b6c88fa6986c,19045477,M,,,,Desenvolvedor(a) full-stack,
381,2025-01-21 13:27:05+00,2025-06-26 19:32:26.044+00,7e814bf7-0067-4a3b-a185-0ef58e6a41c2,15160768,F,Mafra,Santa Catarina,,,Junior
382,2025-01-21 13:32:06+00,2025-07-02 16:44:48.427+00,9a3bb548-c160-426c-8ce0-6d733986d11a,19045854,F,Rio Negro,Paraná,Indústria de software,Desenvolvedor(a) back-end,Junior
383,2025-01-21 13:57:07+00,2025-06-26 20:14:29.151+00,6d1f9fb0-e1b2-496d-8e16-43c1374ecf47,19046045,F,Sorocaba,São Paulo,,,Sênior
384,2025-01-21 14:17:05+00,2025-01-21 14:17:05+00,7a155340-b858-4967-b942-586b8b8d6474,19046179,M,São José,Santa Catarina,,Desenvolvedor(a) mobile,Pleno
385,2025-01-21 14:17:05+00,2025-01-21 14:17:05+00,504ae110-7644-42a7-8833-a5a7957173d0,11479434,M,Florianópolis,Santa Catarina,,,
386,2025-01-21 14:37:06+00,2025-07-18 19:12:56.891+00,bd08c136-f67d-4fae-9122-63ea81945b86,12915352,M,Joinville,Santa Catarina,,Staff engineer,Staff
387,2025-01-21 16:02:06+00,2025-07-03 16:19:45.149+00,08433cd7-8780-4f5b-8b8c-fbb84f4e6bde,15577031,M,Londrina,Paraná,Software house,Desenvolvedor(a) back-end,Sênior
388,2025-01-21 17:02:06+00,2025-07-18 11:37:54.429+00,d901da84-9dca-4b1e-92cc-1e019cee5468,19047334,M,Chapecó,Santa Catarina,,,
389,2025-01-21 17:52:06+00,2025-07-18 12:50:49.035+00,32067e8a-fe77-4347-baed-59f6a8744f44,19047980,M,Joinville,Santa Catarina,,Desenvolvedor(a) front-end,Sênior
390,2025-01-21 18:27:06+00,2025-01-21 18:27:06+00,0d127b3a-229e-46a2-bd41-e7cc001be65b,19048336,M,Joinville,Santa Catarina,,,
391,2025-01-22 11:17:06+00,2025-06-26 19:59:48.683+00,4b63763d-9b70-410c-889c-8c77ad93c972,19051669,M,Sorocaba,São Paulo,,,
392,2025-01-22 12:27:04+00,2025-07-18 03:03:10.842+00,ab1f1e28-7a87-4a85-9589-3433e7c82182,15551970,M,São José dos Pinhais,Paraná,Outros,Tech lead,Sênior
393,2025-01-22 15:52:01+00,2025-01-22 15:52:01+00,8d2b772e-b261-4606-8390-2164e1e968c3,16405673,F,Blumenau,Santa Catarina,,,
394,2025-01-22 16:27:06+00,2025-01-22 16:27:06+00,4fea35e8-c1e2-4ff4-a130-d3b5caa3bb07,17725309,M,Gaspar,Santa Catarina,,Desenvolvedor(a) full-stack,Junior
395,2025-01-22 16:52:06+00,2025-01-22 16:52:06+00,6c7c3271-cb94-4aea-b17a-39f16fd3e3c9,19053572,M,Indaial,Santa Catarina,,Arquiteto(a) de software,Sênior
396,2025-01-22 16:57:06+00,2025-01-22 16:57:06+00,a16b9655-463c-4090-8410-32d1cc2035ad,19053380,F,Blumenau,Santa Catarina,,Designer,Pleno
397,2025-01-22 16:57:06+00,2025-01-22 16:57:06+00,31458d95-51fe-4df7-9e13-20966c8eaab0,19053386,M,Blumenau,Santa Catarina,,Analista de dados / business,Gerente
398,2025-01-22 20:52:05+00,2025-01-22 20:52:05+00,f865f448-f18e-4e3b-b4b8-4f11aafb125a,15972172,F,Joinville,Santa Catarina,,,
399,2025-01-23 00:02:06+00,2025-01-23 00:02:06+00,e7a03d2d-90fb-49a8-b8d6-aaad8548f6fe,4429938,M,Vitória da Conquista,Bahia,,Estudante,Outro
400,2025-01-23 13:17:06+00,2025-01-23 13:17:06+00,85775e14-6fcf-414e-90d6-7528d12e475c,13696029,M,Chapecó,Santa Catarina,Outros,Desenvolvedor(a) back-end,Junior
401,2025-01-23 14:37:06+00,2025-01-23 14:37:06+00,95ae4dff-9aa7-4601-a92b-a8dc8a9c6808,19058520,M,Joinville,Santa Catarina,,Outro,Gerente
402,2025-01-23 20:07:06+00,2025-07-18 13:54:37.527+00,ae99d960-d239-40cb-8810-eeca7558e053,19060474,M,Curitiba,Paraná,Não sei responder,Desenvolvedor(a) back-end,Sênior
403,2025-01-23 22:57:06+00,2025-06-26 22:36:30.675+00,891bf922-f334-44da-aa03-73c85d0982e2,19061317,F,Santa Maria,Rio Grande do Sul,"Fintech, banco ou área financeira",Desenvolvedor(a) front-end,Junior
404,2025-01-24 11:42:06+00,2025-01-24 11:42:06+00,b7cfb0bd-b714-40d0-b9e4-338fa5c8779e,17513417,M,Joinville,Santa Catarina,,,
405,2025-01-24 12:32:06+00,2025-07-11 14:55:51.496+00,e9cb5d3b-ad5f-4942-b8a3-9aa3c6745828,11310567,F,Itapema,Santa Catarina,,,
406,2025-01-24 23:42:06+00,2025-01-24 23:42:06+00,20575035-7cdf-4d04-861e-88bc5fc14c64,5976543,M,Curitiba,Paraná,Freelancer/Autônomo,Desenvolvedor(a) front-end,Sênior
407,2025-01-25 16:32:05+00,2025-07-18 12:47:19.17+00,e87a08b8-a441-4dea-9505-dafe0193179a,19067912,M,São Bernardo do Campo,São Paulo,,Desenvolvedor(a) back-end,
408,2025-01-27 00:22:06+00,2025-01-27 00:22:06+00,c154b235-c31f-40b4-84fe-f4f03c8fc298,19070659,F,Blumenau,Santa Catarina,,,
409,2025-01-27 12:02:07+00,2025-01-27 12:02:07+00,f007aa49-1c63-4374-98ed-446f489ab686,2872332,M,Blumenau,Santa Catarina,,,Junior
410,2025-01-27 15:57:05+00,2025-07-02 13:46:27.159+00,3e8bb662-4583-4e53-a442-3477041f55a1,14801055,M,Jaraguá do Sul,Santa Catarina,Software house,Desenvolvedor(a) full-stack,Pleno
411,2025-01-27 16:47:06+00,2025-01-27 16:47:06+00,fba39edb-5c71-4759-83f2-e454d4d16cdb,19073133,M,,,,,
412,2025-01-27 16:57:06+00,2025-07-18 12:51:11.043+00,38316c12-6189-4f35-8009-5846a795f093,19073167,M,Campinas,São Paulo,Indústria de software,Desenvolvedor(a) back-end,Sênior
413,2025-01-27 17:02:05+00,2025-01-27 17:02:05+00,a1542cbf-2e2a-4c14-8b2e-58f9f00e3a7b,9073793,M,Gaspar,Santa Catarina,,DevOps,Pleno
414,2025-01-27 17:02:06+00,2025-01-27 17:02:06+00,b2cb3576-255a-43ab-86ba-8890bb9711d4,6556839,F,Gaspar,Santa Catarina,,Desenvolvedor(a) back-end,Junior
415,2025-01-27 18:37:05+00,2025-06-23 17:56:25.602+00,afdc5fdc-fb94-4dc7-84aa-6c9a44d5c0b7,11233756,M,Blumenau,Santa Catarina,,Desenvolvedor(a) back-end,Sênior
416,2025-01-27 19:42:06+00,2025-07-14 16:33:06.856+00,890c5c93-ac34-45c5-b27e-b8817f18e343,15970139,M,Chapecó,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Pleno
417,2025-01-27 22:57:06+00,2025-01-27 22:57:06+00,eeb6a48c-887a-4f6d-a291-9657079bed9d,17591252,M,Blumenau,Santa Catarina,,,Gerente
418,2025-01-28 11:32:06+00,2025-07-06 22:02:04.691+00,4f01e008-3f96-41f2-a99d-5e51fabf9259,19077500,M,Joinville,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Pleno
419,2025-01-28 11:37:01+00,2025-05-13 20:15:29.23+00,4e032dde-99f4-4b72-bcbf-6995c8d51952,14067360,M,Porto Belo,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
420,2025-01-28 12:07:06+00,2025-06-23 18:56:29.887+00,edbc587a-bac9-4eea-be84-139a11bb6f8c,15866355,F,Tijucas,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,Junior
421,2025-01-28 12:17:07+00,2025-07-18 13:02:20.99+00,f069b92d-63de-4294-b33b-d4011f1d26db,14070237,M,Jaraguá do Sul,Santa Catarina,,Desenvolvedor(a) back-end,Sênior
422,2025-01-28 12:37:06+00,2025-01-28 12:37:06+00,b907b868-4ac5-4eb1-a741-7e985722184f,14070074,M,Tijucas,Santa Catarina,,,
423,2025-01-28 12:42:05+00,2025-01-28 12:42:05+00,3c30ea61-e668-4ce3-a383-66d18685d8d7,19077816,M,Presidente Prudente,São Paulo,Startup,"Executivo sênior (C-Level, VP, etc)",Sênior
424,2025-01-28 14:27:06+00,2025-07-18 05:46:02.123+00,85ca5c99-eddd-4d2f-827f-f4a634522f43,15514167,M,Rio de Janeiro,Rio de Janeiro,Software house,Desenvolvedor(a) full-stack,Pleno
425,2025-01-28 17:47:06+00,2025-01-28 17:47:06+00,32950cb0-ea60-4a79-9e72-0295c7d4f539,1371985,M,Blumenau,Santa Catarina,,"Executivo sênior (C-Level, VP, etc)",Gerente
426,2025-01-29 01:22:06+00,2025-01-29 01:22:06+00,b946c2eb-5e74-47d8-84e9-e77b3d796555,19081687,F,Blumenau,Santa Catarina,,,
427,2025-01-29 13:52:05+00,2025-07-18 08:34:22.915+00,98e5f0e0-a8f4-4105-b8d0-62024b75d229,6340606,M,Joinville,Santa Catarina,Indústria de software,Outro,Junior
428,2025-01-29 18:47:06+00,2025-06-17 19:03:04.361+00,1513d1ac-8bf0-4d29-b086-ee8f0ba33651,19084270,M,Joinville,Santa Catarina,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Pleno
429,2025-01-29 22:12:06+00,2025-07-01 14:51:15.011+00,c32ec872-71c6-46c9-9068-b5ab14ae89d1,14862851,F,Jaraguá do Sul,Santa Catarina,Indústria de software,Desenvolvedor(a) front-end,Junior
430,2025-01-29 23:42:07+00,2025-01-29 23:42:07+00,0c1f8cf3-5caa-4183-b805-6658a128f44f,19086984,M,Belo Horizonte,Minas Gerais,Outsourcing de desenvolvimento,Desenvolvedor(a) full-stack,Pleno
431,2025-01-29 23:57:06+00,2025-01-29 23:57:06+00,16fc2b45-1503-4e7c-b44e-f9899d567168,19086900,F,Jaraguá do Sul,Santa Catarina,Outros,Outro,Junior
432,2025-01-29 23:57:07+00,2025-01-29 23:57:07+00,14a0eb0d-862c-4467-a17b-e4fc465a5414,15686138,M,Jaraguá do Sul,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Pleno
433,2025-01-30 00:32:09+00,2025-07-17 21:30:39.768+00,3d105a26-7541-4814-8c89-5e5c1aa58611,19087178,M,Curitiba,Paraná,Outros,Desenvolvedor(a) full-stack,Pleno
434,2025-01-30 12:22:06+00,2025-01-30 12:22:06+00,43547bdf-671d-4593-a013-e99bf2254624,16184150,F,Blumenau,Santa Catarina,,Desenvolvedor(a) back-end,Pleno
435,2025-01-30 12:27:00+00,2025-01-30 12:27:00+00,d6d5f864-3d43-4e2e-85e1-f0dcde48a229,15571907,F,Blumenau,Santa Catarina,,Outro,Junior
436,2025-01-30 12:27:04+00,2025-01-30 12:27:04+00,06ec47ee-3f5a-4814-8685-2a4f3367b1c8,19089355,M,Blumenau,Santa Catarina,,Desenvolvedor(a) back-end,Pleno
437,2025-01-30 12:47:05+00,2025-06-27 00:32:34.282+00,cd0c31d2-d838-4cc3-ab12-669306b2fe72,4252380,F,Porto Alegre,Rio Grande do Sul,"Fintech, banco ou área financeira",Designer,Pleno
438,2025-01-30 13:32:08+00,2025-07-18 13:02:12.686+00,b4533c06-a670-4810-a2db-0d41c7b5b8b3,19089721,M,Lapa,Paraná,Agência digital ou similar,Tech lead,Sênior
439,2025-01-30 13:32:08+00,2025-07-13 02:43:59.188+00,52117bc6-99e9-4f7c-8f4c-021bf18ef2f3,19089794,M,Itajaí,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Junior
440,2025-01-30 14:22:06+00,2025-01-30 14:22:06+00,f0267666-50b3-4bf6-9a7b-a0c4a56e5aa8,16184097,F,Blumenau,Santa Catarina,,,
441,2025-01-31 01:17:06+00,2025-07-17 11:00:26.805+00,d6833396-cb32-4c3c-bd94-2b4254298287,15968953,M,Blumenau,Santa Catarina,,,
442,2025-01-31 01:47:06+00,2025-07-18 12:53:48.116+00,2a4cbbdf-18e8-434e-88f5-724bccfcfa8d,303601,F,Araranguá,Santa Catarina,Indústria de software,Desenvolvedor(a) front-end,Pleno
443,2025-01-31 01:47:06+00,2025-06-27 00:54:09.53+00,29091208-b8bb-4a67-9687-5a88bc1a73a9,15532536,F,Jaraguá do Sul,Santa Catarina,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Pleno
444,2025-01-31 09:37:06+00,2025-06-23 17:54:16.35+00,3ffcd8c0-4ebe-401d-9168-7e1a2384f853,9045678,M,Curitiba,Paraná,Startup,Desenvolvedor(a) full-stack,Junior
445,2025-01-31 11:37:06+00,2025-01-31 11:37:06+00,3df8bfc3-5ecc-4b11-9b00-e3e2c08219d9,19096362,M,Curitiba,Paraná,Outros,Desenvolvedor(a) full-stack,
446,2025-01-31 12:32:06+00,2025-07-17 20:22:45.611+00,c340236a-09ad-4db8-8798-f1b5e60a768d,19096625,F,Curitiba,Paraná,,,
447,2025-01-31 12:32:06+00,2025-07-15 20:34:31.295+00,7b228f2f-706e-4420-8b21-b9b6e03395f1,19096669,M,Curitiba,Paraná,,,
448,2025-01-31 12:32:06+00,2025-07-18 11:44:38.642+00,1f9ebea2-981e-45af-ba1c-d51184893d66,19096637,M,Curitiba,Paraná,,,
449,2025-01-31 12:32:06+00,2025-07-18 12:11:10.923+00,0318f993-067d-4bff-8747-911e58917c0c,19096680,M,Curitiba,Paraná,,,
450,2025-01-31 12:32:06+00,2025-07-18 13:09:12.082+00,14016cdb-1ae6-4561-870c-1aac6a6782ea,19096663,M,Curitiba,Paraná,,,
451,2025-01-31 14:22:06+00,2025-01-31 14:22:06+00,ccc3f30c-71ee-4d1a-a97e-5184ba67d93e,14066684,M,Pelotas,Rio Grande do Sul,Outros,Engenheiro(a) de Dados,Staff
452,2025-01-31 14:37:06+00,2025-07-10 00:24:20.762+00,cf859585-b4f9-4f47-b6c2-72fbaa01583e,7903298,M,Chapecó,Santa Catarina,Indústria de software,Tech lead,Pleno
453,2025-01-31 15:02:06+00,2025-07-10 12:42:42.11+00,4cc9acf9-953f-4b6a-bf24-1737a88426e6,16533739,F,Joinville,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,Pleno
454,2025-01-31 15:52:05+00,2025-01-31 15:52:05+00,326de407-d54c-4319-a7fd-ac0d8c9eb1b8,19087553,M,Aparecida,São Paulo,,,
455,2025-01-31 16:57:05+00,2025-01-31 16:57:05+00,7ea47ba8-bd86-4ba4-8b2d-8fc526da6406,14070530,M,Curitiba,Paraná,Software house,Desenvolvedor(a) front-end,Sênior
456,2025-01-31 16:57:06+00,2025-06-26 21:17:43.839+00,b903bdf8-0988-4611-95f3-f54c0212484c,14070052,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Pleno
457,2025-01-31 17:32:07+00,2025-06-26 20:40:53.221+00,fb89db9c-6dc1-4579-b8a3-045ba4ce9505,19098588,M,Campo Alegre,Santa Catarina,Freelancer/Autônomo,Desenvolvedor(a) full-stack,Junior
458,2025-01-31 18:12:06+00,2025-01-31 18:15:16+00,12824383-3c43-42f7-baed-d726b4f46f60,15571945,F,Blumenau,Santa Catarina,Startup,Desenvolvedor(a) back-end,Junior
459,2025-01-31 18:52:06+00,2025-07-18 11:12:18.992+00,ad443172-3701-431f-8af2-f2be616ff150,19099078,M,Florianópolis,Santa Catarina,,,
460,2025-01-31 19:27:06+00,2025-07-17 16:05:40.409+00,e09665a1-ed48-423a-8bc9-88dc33a0fb36,19098089,M,João Pessoa,Paraíba,,,
461,2025-01-31 19:27:06+00,2025-07-18 11:15:49.681+00,001d6603-183b-4f42-9ffd-541676e8fb55,19098070,M,São Paulo,São Paulo,,,
462,2025-01-31 21:37:06+00,2025-07-19 01:06:41.614+00,ad5e3941-42d5-470e-9fbe-b59b70402528,15052992,F,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Sênior
463,2025-01-31 21:52:06+00,2025-01-31 21:52:06+00,b231dfa2-3d90-48fe-8a81-831c800cc58c,4337119,F,Joinville,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,
464,2025-02-01 01:02:06+00,2025-02-01 01:02:06+00,db58beb7-94e6-4e23-a5a6-219adca306a1,14613978,M,Campo Magro,Paraná,,,
465,2025-02-01 01:32:05+00,2025-07-18 11:10:01.551+00,49865b5a-2ac5-4e95-8c65-0314188ba310,6453076,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) mobile,Sênior
466,2025-02-01 02:12:05+00,2025-07-18 12:07:19.761+00,3eca48ff-5ef9-4be1-99e3-5dd44c717255,15919002,M,Joinville,Santa Catarina,Indústria de software,,
467,2025-02-02 14:27:06+00,2025-02-02 14:27:06+00,09b978e8-5f1c-459d-adbd-66c13810c418,16356343,M,Blumenau,Santa Catarina,,Tech lead,Sênior
468,2025-02-02 14:32:01+00,2025-02-02 14:32:01+00,0cdba2f9-6f28-462f-9d83-4f5d0a1d270d,16021131,M,Indaial,Santa Catarina,,Desenvolvedor(a) full-stack,
469,2025-02-02 14:32:05+00,2025-02-02 14:32:05+00,1fa5d287-3960-4cda-a77a-ef286e98a5c2,19107196,M,Blumenau,Santa Catarina,,Desenvolvedor(a) back-end,Sênior
470,2025-02-02 14:32:05+00,2025-02-02 14:32:05+00,51b37b27-6f6d-4ebd-8705-64c623f1b7d6,16374174,M,Blumenau,Santa Catarina,,,
471,2025-02-02 14:32:05+00,2025-02-02 14:32:05+00,e163efef-69ab-483e-abdb-8af11d4d306c,3917026,M,Blumenau,Santa Catarina,,Desenvolvedor(a) mobile,Sênior
472,2025-02-02 14:37:02+00,2025-02-02 14:37:02+00,4f6194c6-9165-4163-b088-019a2f41253d,16338473,F,Pomerode,Santa Catarina,,Desenvolvedor(a) back-end,Estagiário
473,2025-02-02 20:37:06+00,2025-02-02 20:37:06+00,24315a87-81d7-407e-a5f7-f3e208227355,15626932,M,Maricá,Rio de Janeiro,Startup,Desenvolvedor(a) full-stack,Pleno
474,2025-02-02 20:57:04+00,2025-02-02 20:57:04+00,6e38a4a0-3952-47eb-99f2-38cbebf5b72d,19107989,F,São José,Santa Catarina,,Estudante,
475,2025-02-03 00:47:06+00,2025-07-13 22:50:54.285+00,5133bd34-5252-40cf-bad9-85b7382a9ce4,19108621,F,Jaraguá do Sul,Santa Catarina,,,
476,2025-02-03 12:17:06+00,2025-02-03 12:17:06+00,b8255ef1-e4c7-45e2-bfca-5678b1a9526a,19109491,M,Blumenau,Santa Catarina,,Product manager,Sênior
477,2025-02-03 21:52:05+00,2025-02-03 21:52:05+00,a56e9b04-d007-48e5-b01d-a930b297f443,9483794,M,Blumenau,Santa Catarina,,,
478,2025-02-03 21:52:05+00,2025-02-03 21:52:05+00,0d961147-6a49-4f17-9140-2f5745aa94f2,19114620,M,Blumenau,Santa Catarina,,Coordenador técnico,Sênior
479,2025-02-04 11:52:06+00,2025-02-04 11:52:06+00,9977fac5-380d-4a87-aaab-88470f054e57,19117385,M,Blumenau,Santa Catarina,,Desenvolvedor(a) back-end,Estagiário
